id,dispenser,time,temperature_C
1580,blue,1720732592,17.756273119925833
1581,green,1720732592,16.999228961791438
1582,red,1720732596,17.593496630632718
1583,blue,1720732596,18.49417599939426
1584,green,1720732596,19.71755146316783
1585,red,1720732600,17.267406473367352
1586,blue,1720732600,18.860549184359847
1587,green,1720732600,17.53809845704295
1588,red,1720732604,18.299561433937093
1589,blue,1720732604,16.636355402123108
1590,green,1720732604,16.968047830766146
1591,red,1720732608,16.723215057163323
1592,blue,1720732608,18.34252004390807
1593,green,1720732608,17.80398990138385
1594,red,1720732612,18.624807807538705
1595,blue,1720732612,18.689978799939347
1596,green,1720732612,18.389074007322023
1597,red,1720732616,17.96104813097948
1598,blue,1720732616,17.77717661945528
1599,green,1720732616,17.339097649205232
1600,red,1720732620,18.175802858049064
1601,blue,1720732620,17.755419075793288
1602,green,1720732620,18.39799576211329
1603,red,1720732624,18.77374472820126
1604,blue,1720732624,19.44477982395135
1605,green,1720732624,19.74080393719423
1606,red,1720732628,18.56668719014089
1607,blue,1720732628,17.96651991842959
1608,green,1720732628,19.123442037567923
1609,red,1720732632,18.460385871488093
1610,blue,1720732632,18.091309822972352
1611,green,1720732632,19.24351765068924
1612,red,1720732636,19.160434464785677
1613,blue,1720732636,18.22235687092565
1614,green,1720732636,18.68861712485875
1615,red,1720732640,18.645302785349266
1616,blue,1720732640,18.82407222415414
1617,green,1720732640,18.459642824076376
1618,red,1720732644,18.701090155212363
1619,blue,1720732644,18.18524620965909
1620,green,1720732644,17.406208621687735
1621,red,1720732648,19.684939055383587
1622,blue,1720732648,17.90138864799502
1623,green,1720732648,17.626597842702015
1624,red,1720732652,19.072656933067346
1625,blue,1720732652,18.106113691663253
1626,green,1720732652,17.78299355839554
1627,red,1720732656,19.446751031027432
1628,blue,1720732656,17.548348035907146
1629,green,1720732656,19.682459939514796
1630,red,1720732660,17.80984413392515
1631,blue,1720732660,19.614655631877863
1632,green,1720732660,17.404177021202685
1633,red,1720732664,17.505947702961485
1634,blue,1720732664,19.168492806164515
1635,green,1720732664,18.204326894116065
1636,red,1720732668,18.485056419051006
1637,blue,1720732668,18.360921452592528
1638,green,1720732668,18.270332743350938
1639,red,1720732672,19.402459238402916
1640,blue,1720732672,19.46125097678501
1641,green,1720732672,17.078514629083298
1642,red,1720732676,15.703980884120083
1643,blue,1720732676,17.8211986982977
1644,green,1720732676,18.608082927777303
1645,red,1720732680,19.412478151704004
1646,blue,1720732680,17.6996833387045
1647,green,1720732680,19.355160863355742
1648,red,1720732684,18.182202736118562
1649,blue,1720732684,17.96477639424176
1650,green,1720732684,18.250344144162465
1651,red,1720732688,18.377880704460555
1652,blue,1720732688,17.053785228831067
1653,green,1720732688,19.717002461693056
1654,red,1720732692,18.593907570087595
1655,blue,1720732692,18.636885177476486
1656,green,1720732692,17.03865260045874
1657,red,1720732696,18.985788709501758
1658,blue,1720732696,16.781579535142367
1659,green,1720732696,18.629022172833356
1660,red,1720732700,17.58661979358349
1661,blue,1720732700,17.31262061860957
1662,green,1720732700,18.574080755350604
1663,red,1720732704,18.764604310037814
1664,blue,1720732704,19.185404405730566
1665,green,1720732704,18.23795768619206
1666,red,1720732708,18.634882008591777
1667,blue,1720732708,17.623472908395623
1668,green,1720732708,17.35988151396239
1669,red,1720732712,19.608439177610254
1670,blue,1720732712,19.401222771132517
1671,green,1720732712,19.404171590385506
1672,red,1720732716,18.614350888955563
1673,blue,1720732716,17.23910122484956
1674,green,1720732716,17.652014967374612
1675,red,1720732720,19.080876538471294
1676,blue,1720732720,19.29028266396857
1677,green,1720732720,18.402439023598706
1678,red,1720732724,17.663717971679596
1679,blue,1720732724,18.834026929012577
1680,green,1720732724,18.408000098351312
1681,red,1720732728,18.277628962590512
1682,blue,1720732728,18.838077209802442
1683,green,1720732728,17.88625075142367
1684,red,1720732732,16.84755508020558
1685,blue,1720732732,18.349614336986328
1686,green,1720732732,19.330834505358617
1687,red,1720732736,17.71839762780627
1688,blue,1720732736,19.256646255976758
1689,green,1720732736,19.952052581747253
1690,red,1720732740,17.387091563233156
1691,blue,1720732740,16.76345159724623
1692,green,1720732740,17.28075931112774
1693,red,1720732744,16.310890230401384
1694,blue,1720732744,19.71292832286355
1695,green,1720732744,19.005366102194206
1696,red,1720732748,18.15583085364456
1697,blue,1720732748,19.839899768326376
1698,green,1720732748,19.06827706771626
1699,red,1720732752,20.778814211151236
1700,blue,1720732752,17.993483254985957
1701,green,1720732752,18.43877149389237
1702,red,1720732756,17.45601597807615
1703,blue,1720732756,18.389378727335043
1704,green,1720732756,19.948513398058736
1705,red,1720732760,19.693571458991197
1706,blue,1720732760,18.622528168610145
1707,green,1720732760,18.79369585729535
1708,red,1720732764,18.565704309987087
1709,blue,1720732764,18.492073637297437
1710,green,1720732764,20.21594162095057
1711,red,1720732768,19.136651173088822
1712,blue,1720732768,17.38597972180278
1713,green,1720732768,19.14430288482542
1714,red,1720732772,17.68207131450415
1715,blue,1720732772,18.284740976086226
1716,green,1720732772,19.09001064690336
1717,red,1720732776,18.41499882944472
1718,blue,1720732776,18.660060465050343
1719,green,1720732776,18.54206596620625
1720,red,1720732780,18.76052311790375
1721,blue,1720732780,17.62640307915602
1722,green,1720732780,18.003201950166687
1723,red,1720732784,18.5855158084526
1724,blue,1720732784,19.239114769783857
1725,green,1720732784,17.574217679385445
1726,red,1720732788,19.17485797734028
1727,blue,1720732788,18.214781003674272
1728,green,1720732788,18.778367470495255
1729,red,1720732792,17.689450900012464
1730,blue,1720732792,18.43534170652501
1731,green,1720732792,20.865524402331538
1732,red,1720732796,19.74943822637421
1733,blue,1720732796,18.865651774685197
1734,green,1720732796,18.9146275583387
1735,red,1720732800,17.018078764718915
1736,blue,1720732800,20.252823547405747
1737,green,1720732800,17.96187021680767
1738,red,1720732804,19.554076960636284
1739,blue,1720732804,18.49672473873572
1740,green,1720732804,18.757150798675326
1741,red,1720732808,18.85922443884599
1742,blue,1720732808,16.321852253751793
1743,green,1720732808,19.11951892041973
1744,red,1720732812,17.281543068552608
1745,blue,1720732812,18.436238756534994
1746,green,1720732812,19.450271226980544
1747,red,1720732816,18.475407048443675
1748,blue,1720732816,17.979282071507
1749,green,1720732816,19.46315304487137
1750,red,1720732820,17.29046310233585
1751,blue,1720732820,20.28788203020989
1752,green,1720732820,18.857406674528708
1753,red,1720732824,18.280840698203768
1754,blue,1720732824,17.877911418996874
1755,green,1720732824,19.415945600052005
1756,red,1720732828,16.656325063095988
1757,blue,1720732828,19.445933637805172
1758,green,1720732828,18.993036750419847
1759,red,1720732832,19.769171892940463
1760,blue,1720732832,17.87819067641394
1761,green,1720732832,17.29539793101149
1762,red,1720732836,19.50920598172403
1763,blue,1720732836,20.283611988834654
1764,green,1720732836,19.657106148189147
1765,red,1720732840,17.166373328078475
1766,blue,1720732840,17.6165634780983
1767,green,1720732840,18.879623441393427
1768,red,1720732844,18.73041230352669
1769,blue,1720732844,17.626830637875358
1770,green,1720732844,20.61850049125801
1771,red,1720732848,17.80643366617223
1772,blue,1720732848,19.63672424203531
1773,green,1720732848,18.46463118873008
1774,red,1720732852,17.189394361022426
1775,blue,1720732852,18.740527892697816
1776,green,1720732852,19.028172097587944
1777,red,1720732856,16.770606574484734
1778,blue,1720732856,17.94398666342023
1779,green,1720732856,17.112759838659958
1780,red,1720732860,19.080203192828534
1781,blue,1720732860,18.238635086065027
1782,green,1720732860,20.365687428771057
1783,red,1720732864,18.320035588403485
1784,blue,1720732864,19.917296599950223
1785,green,1720732864,19.661138263351223
1786,red,1720732868,17.48545023531207
1787,blue,1720732868,17.714108176664865
1788,green,1720732868,18.60917401029176
1789,red,1720732872,18.72747606884988
1790,blue,1720732872,18.61724411657639
1791,green,1720732872,18.61800182511235
1792,red,1720732876,19.899397988986646
1793,blue,1720732876,18.06850911248673
1794,green,1720732876,17.783670091812517
1795,red,1720732880,18.456565545792223
1796,blue,1720732880,20.531381476460282
1797,green,1720732880,18.27291811267255
1798,red,1720732884,19.0976677368669
1799,blue,1720732884,18.157280853228418
1800,green,1720732884,21.63444527442583
1801,red,1720732888,18.86869147757266
1802,blue,1720732888,20.536172832883878
1803,green,1720732888,17.671718783138843
1804,red,1720732892,19.060217815870974
1805,blue,1720732892,18.429228105690797
1806,green,1720732892,20.02284339870496
1807,red,1720732896,18.735173816542716
1808,blue,1720732896,20.722677118376655
1809,green,1720732896,19.003644747598653
1810,red,1720732900,18.368854368253785
1811,blue,1720732900,18.289664513664363
1812,green,1720732900,19.16923903786851
1813,red,1720732904,17.991683999592123
1814,blue,1720732904,16.985772272485942
1815,green,1720732904,19.14261069157667
1816,red,1720732908,18.19718551205351
1817,blue,1720732908,19.46536218236844
1818,green,1720732908,17.741084950375576
1819,red,1720732912,18.809691994594964
1820,blue,1720732912,18.190786228574694
1821,green,1720732912,17.115894844612356
1822,red,1720732916,18.95145242431196
1823,blue,1720732916,17.3590622348279
1824,green,1720732916,17.168115442045
1825,red,1720732920,19.639226980034767
1826,blue,1720732920,20.47102478562413
1827,green,1720732920,18.169120481982006
1828,red,1720732924,17.0668829711162
1829,blue,1720732924,19.568050143831012
1830,green,1720732924,18.136013817201324
1831,red,1720732928,17.86831718704947
1832,blue,1720732928,20.091048481166546
1833,green,1720732928,20.43621781650455
1834,red,1720732932,17.96011763742703
1835,blue,1720732932,18.440125123104124
1836,green,1720732932,19.610214017290367
1837,red,1720732936,18.957354645016167
1838,blue,1720732936,18.142939711826486
1839,green,1720732936,19.92350887737558
1840,red,1720732940,18.572640262602864
1841,blue,1720732940,18.74243289157478
1842,green,1720732940,19.907209806493785
1843,red,1720732944,18.286719989920517
1844,blue,1720732944,20.36034587382255
1845,green,1720732944,20.13395393162093
1846,red,1720732948,18.967648234042844
1847,blue,1720732948,20.430223308530366
1848,green,1720732948,19.31525915411751
1849,red,1720732952,20.357430492270172
1850,blue,1720732952,17.527695205277958
1851,green,1720732952,16.89861745667826
1852,red,1720732956,18.16438358465375
1853,blue,1720732956,18.932179422223474
1854,green,1720732956,18.70123164089387
1855,red,1720732960,17.64663141457343
1856,blue,1720732960,17.75449577683175
1857,green,1720732960,18.12786020718954
1858,red,1720732964,19.288721732980857
1859,blue,1720732964,17.25172825507515
1860,green,1720732964,19.773564817133725
1861,red,1720732968,17.818840740806767
1862,blue,1720732968,18.575301773528707
1863,green,1720732968,19.209198391004165
1864,red,1720732972,19.530302341649463
1865,blue,1720732972,17.942370615577904
1866,green,1720732972,17.163974092089774
1867,red,1720732976,18.809112594367367
1868,blue,1720732976,17.701183207145373
1869,green,1720732976,20.672425455637285
1870,red,1720732980,18.78885634082898
1871,blue,1720732980,20.158713036378916
1872,green,1720732980,19.304314924151548
1873,red,1720732984,19.927019409378882
1874,blue,1720732984,18.311023234714565
1875,green,1720732984,18.690426997384762
1876,red,1720732988,18.664704299955254
1877,blue,1720732988,18.207191204445703
1878,green,1720732988,16.907851061661454
1879,red,1720732992,17.39332549370474
1880,blue,1720732992,16.95054186889682
1881,green,1720732992,17.34008778166148
1882,red,1720732996,18.389355602996304
1883,blue,1720732996,17.87132790982948
1884,green,1720732996,19.658980973602155
1885,red,1720733000,19.328804799702592
1886,blue,1720733000,18.90284665539714
1887,green,1720733000,19.45880987375821
1888,red,1720733004,18.96350251057457
1889,blue,1720733004,20.74853247954467
1890,green,1720733004,19.978765291300302
1891,red,1720733008,18.78012786698279
1892,blue,1720733008,19.61144337963729
1893,green,1720733008,18.660605503257976
1894,red,1720733012,17.834484650186802
1895,blue,1720733012,18.98941037120945
1896,green,1720733012,19.965693533518934
1897,red,1720733016,18.798576465617398
1898,blue,1720733016,19.552900358129357
1899,green,1720733016,20.051499092580723
1900,red,1720733020,17.822161826679377
1901,blue,1720733020,17.7786546340558
1902,green,1720733020,18.00493718271583
1903,red,1720733024,17.112025454439518
1904,blue,1720733024,19.289317100910726
1905,green,1720733024,19.57684095200764
1906,red,1720733028,19.208682978329342
1907,blue,1720733028,19.151675868462295
1908,green,1720733028,19.82508668107432
1909,red,1720733032,18.339231807482726
1910,blue,1720733032,20.060848155583756
1911,green,1720733032,18.524975842647184
1912,red,1720733036,20.310391209069387
1913,blue,1720733036,18.67858532985077
1914,green,1720733036,17.25948591928439
1915,red,1720733040,18.866660595314602
1916,blue,1720733040,19.682548464007734
1917,green,1720733040,17.887282869404288
1918,red,1720733044,20.03268060647799
1919,blue,1720733044,17.954322855264678
1920,green,1720733044,17.87373549190358
1921,red,1720733048,17.383709076024445
1922,blue,1720733048,18.9802206465871
1923,green,1720733048,18.114935832862898
1924,red,1720733052,20.13177510376282
1925,blue,1720733052,19.139675104445597
1926,green,1720733052,18.028535832589444
1927,red,1720733056,19.793150252867658
1928,blue,1720733056,19.564136401194332
1929,green,1720733056,18.803650114542226
1930,red,1720733060,18.784327261608396
1931,blue,1720733060,16.296269047879722
1932,green,1720733060,19.39033977551233
1933,red,1720733064,18.55313844765271
1934,blue,1720733064,20.03866768465579
1935,green,1720733064,18.756131481572016
1936,red,1720733068,19.47684421643589
1937,blue,1720733068,17.086327034991648
1938,green,1720733068,19.196647677929974
1939,red,1720733072,17.356892921433463
1940,blue,1720733072,18.251051004130833
1941,green,1720733072,17.822032081474685
1942,red,1720733076,18.35200470252437
1943,blue,1720733076,18.53747750089491
1944,green,1720733076,18.21794672188067
1945,red,1720733080,20.307204003332917
1946,blue,1720733080,18.966489050555104
1947,green,1720733080,18.559708024587756
1948,red,1720733084,17.791790118271248
1949,blue,1720733084,18.271775862557377
1950,green,1720733084,18.479608457888048
1951,red,1720733088,18.280382172742872
1952,blue,1720733088,17.192164723005817
1953,green,1720733088,18.566880525710175
1954,red,1720733092,19.181780975392243
1955,blue,1720733092,18.98238507724097
1956,green,1720733092,18.29636870669362
1957,red,1720733096,17.967926429833426
1958,blue,1720733096,19.638283141774565
1959,green,1720733096,17.315776146349574
1960,red,1720733100,18.35402367347261
1961,blue,1720733100,18.38196576135579
1962,green,1720733100,18.025717613860536
1963,red,1720733104,16.876530567653557
1964,blue,1720733104,17.817010653363024
1965,green,1720733104,17.96611669760034
1966,red,1720733108,17.811563343452125
1967,blue,1720733108,18.107511001017496
1968,green,1720733108,17.23838704060779
1969,red,1720733112,18.728714876137847
1970,blue,1720733112,17.256209298972188
1971,green,1720733112,19.68801880044457
1972,red,1720733116,18.60528265010135
1973,blue,1720733116,17.577676175542496
1974,green,1720733116,18.68448434613862
1975,red,1720733120,18.238623239760756
1976,blue,1720733120,19.309218315529936
1977,green,1720733120,17.81851939266846
1978,red,1720733124,21.162567923744838
1979,blue,1720733124,20.253572630659114
1980,green,1720733124,18.300045570061435
1981,red,1720733128,19.436124243761995
1982,blue,1720733128,17.57091847684589
1983,green,1720733128,18.592225392446704
1984,red,1720733132,18.935765912869726
1985,blue,1720733132,18.763962942981504
1986,green,1720733132,18.398167850086196
1987,red,1720733136,18.81891831608134
1988,blue,1720733136,17.959462083594183
1989,green,1720733136,18.09905156406743
1990,red,1720733140,19.80548184262929
1991,blue,1720733140,19.115973015617815
1992,green,1720733140,19.469226719651182
1993,red,1720733144,17.590600890365778
1994,blue,1720733144,20.189488932589946
1995,green,1720733144,18.972505902176543
1996,red,1720733148,17.870798347235702
1997,blue,1720733148,18.286471912162163
1998,green,1720733148,17.082480608011995
1999,red,1720733152,17.947679557065268
2000,blue,1720733152,18.73061571791923
2001,green,1720733152,18.971341675780703
2002,red,1720733156,19.72261630006555
2003,blue,1720733156,18.487765774321314
2004,green,1720733156,18.706373459430118
2005,red,1720733160,19.428674178401113
2006,blue,1720733160,17.883494040752748
2007,green,1720733160,19.516262369407038
2008,red,1720733164,18.471350793010934
2009,blue,1720733164,20.49612112301505
2010,green,1720733164,17.438201660830792
2011,red,1720733168,19.38151402661758
2012,blue,1720733168,18.636128854935855
2013,green,1720733168,18.135557408178283
2014,red,1720733172,17.843054669073993
2015,blue,1720733172,18.949247611947893
2016,green,1720733172,18.51093199596644
2017,red,1720733176,19.28287670052281
2018,blue,1720733176,17.509226410782993
2019,green,1720733176,18.403848209651677
2020,red,1720733180,18.21349235588256
2021,blue,1720733180,19.05482455319059
2022,green,1720733180,18.211281956341498
2023,red,1720733184,18.10637229141889
2024,blue,1720733184,16.686325751035326
2025,green,1720733184,18.00944484614819
2026,red,1720733188,20.279647176592555
2027,blue,1720733188,19.60350570252002
2028,green,1720733188,20.664688161321916
2029,red,1720733192,18.930365011006717
2030,blue,1720733192,18.74712150276091
2031,green,1720733192,19.671693789193256
2032,red,1720733196,20.102321479360597
2033,blue,1720733196,17.080553709608374
2034,green,1720733196,18.964034394333403
2035,red,1720733200,18.382585864041427
2036,blue,1720733200,18.91141298900328
2037,green,1720733200,18.874891916043687
2038,red,1720733204,18.607419497419016
2039,blue,1720733204,17.23305285627122
2040,green,1720733204,20.027800837108593
2041,red,1720733208,19.433869767011544
2042,blue,1720733208,17.399086929336796
2043,green,1720733208,18.076998613873446
2044,red,1720733212,16.79606869221356
2045,blue,1720733212,18.55756307065224
2046,green,1720733212,18.181022881158608
2047,red,1720733216,18.486662514713927
2048,blue,1720733216,18.247750961350455
2049,green,1720733216,19.016187271323908
2050,red,1720733220,18.444252633496315
2051,blue,1720733220,20.21922799308316
2052,green,1720733220,18.77427975079102
2053,red,1720733224,17.120578146483908
2054,blue,1720733224,20.070563232360286
2055,green,1720733224,17.16776497610086
2056,red,1720733228,19.481029062997244
2057,blue,1720733228,19.143965580257387
2058,green,1720733228,20.140074382155984
2059,red,1720733232,20.745750252686395
2060,blue,1720733232,18.583955806107486
2061,green,1720733232,18.862225659668585
2062,red,1720733236,18.853042137496764
2063,blue,1720733236,17.869337350926767
2064,green,1720733236,18.975579878520318
2065,red,1720733240,20.23236744572353
2066,blue,1720733240,18.464336795609665
2067,green,1720733240,19.19177240159024
2068,red,1720733244,19.725017268567107
2069,blue,1720733244,18.69290933720515
2070,green,1720733244,19.985680949391327
2071,red,1720733248,18.15179567542779
2072,blue,1720733248,17.969007914742836
2073,green,1720733248,17.83451696175797
2074,red,1720733252,18.905919799948624
2075,blue,1720733252,19.33338112846801
2076,green,1720733252,17.938436414074378
2077,red,1720733256,17.45406198711629
2078,blue,1720733256,16.638172528132515
2079,green,1720733256,18.514144480611574
2080,red,1720733260,16.891961506519277
2081,blue,1720733260,17.74807461769296
2082,green,1720733260,19.208710449661584
2083,red,1720733264,18.300796006628747
2084,blue,1720733264,20.21092732039057
2085,green,1720733264,19.847163233620794
2086,red,1720733268,18.526895231986
2087,blue,1720733268,17.43014121026476
2088,green,1720733268,19.378249392500084
2089,red,1720733272,16.921391234514502
2090,blue,1720733272,18.94458529599522
2091,green,1720733272,18.49564078132467
2092,red,1720733276,19.49434245703182
2093,blue,1720733276,20.26238003802041
2094,green,1720733276,18.180498424350954
2095,red,1720733280,18.74939229953139
2096,blue,1720733280,19.01683787716155
2097,green,1720733280,19.755802341824495
2098,red,1720733284,18.62555097740766
2099,blue,1720733284,19.738999520217384
2100,green,1720733284,19.37626443849632
2101,red,1720733288,18.680814580611806
2102,blue,1720733288,19.89605153861971
2103,green,1720733288,19.877026013986832
2104,red,1720733292,19.025652615614604
2105,blue,1720733292,18.85908262619138
2106,green,1720733292,20.06784808345951
2107,red,1720733296,17.518794202583482
2108,blue,1720733296,18.178829075074837
2109,green,1720733296,17.967279739062946
2110,red,1720733300,18.972531332345117
2111,blue,1720733300,17.889706609669755
2112,green,1720733300,18.608181003672616
2113,red,1720733304,18.956069681349838
2114,blue,1720733304,18.39889789196619
2115,green,1720733304,17.982980414711758
2116,red,1720733308,20.639701264207304
2117,blue,1720733308,18.726478537452145
2118,green,1720733308,19.698935807770603
2119,red,1720733312,18.556095075551102
2120,blue,1720733312,20.468022268431586
2121,green,1720733312,18.729947213903188
2122,red,1720733316,19.577509251454988
2123,blue,1720733316,19.329278672669012
2124,green,1720733316,17.16184953285812
2125,red,1720733320,19.166654950457875
2126,blue,1720733320,18.07506607011434
2127,green,1720733320,18.91314920661817
2128,red,1720733324,17.979255630156917
2129,blue,1720733324,19.11112198318327
2130,green,1720733324,18.38161157955324
2131,red,1720733328,18.02261677779728
2132,blue,1720733328,20.326859235879027
2133,green,1720733328,19.352580699891345
2134,red,1720733332,18.143373798856587
2135,blue,1720733332,21.17975457116814
2136,green,1720733332,19.831951419676898
2137,red,1720733336,18.678243073676448
2138,blue,1720733336,18.677499275812455
2139,green,1720733336,18.046017555574547
2140,red,1720733340,17.974169257831768
2141,blue,1720733340,16.274931504247498
2142,green,1720733340,19.640225177025297
2143,red,1720733344,19.507799281553222
2144,blue,1720733344,18.64362522768247
2145,green,1720733344,19.47504414319204
2146,red,1720733348,16.358793937722233
2147,blue,1720733348,19.74540825979403
2148,green,1720733348,19.215853477787572
2149,red,1720733352,19.825736417253427
2150,blue,1720733352,19.11150016883037
2151,green,1720733352,18.3108773736532
2152,red,1720733356,19.675214740981836
2153,blue,1720733356,18.625979242581884
2154,green,1720733356,18.584346709987315
2155,red,1720733360,17.78994210170757
2156,blue,1720733360,17.92439260252164
2157,green,1720733360,17.53212554235808
2158,red,1720733364,19.522295922074566
2159,blue,1720733364,18.72321738817772
2160,green,1720733364,17.371700364437856
2161,red,1720733368,19.262819439621403
2162,blue,1720733368,18.85872373445041
2163,green,1720733368,18.612561987422787
2164,red,1720733372,17.43501919393769
2165,blue,1720733372,18.529325787148448
2166,green,1720733372,18.26690340454502
2167,red,1720733376,16.83500336847127
2168,blue,1720733376,20.624472876900736
2169,green,1720733376,20.037015852028812
2170,red,1720733380,18.92553396217083
2171,blue,1720733380,18.834497398219096
2172,green,1720733380,19.25932420185758
2173,red,1720733384,18.585671282202778
2174,blue,1720733384,18.5341525594985
2175,green,1720733384,17.60315214717917
2176,red,1720733388,18.99896388476199
2177,blue,1720733388,19.668847109249352
2178,green,1720733388,18.336286073685006
2179,red,1720733392,19.87843670369889
2180,blue,1720733392,17.283166909701514
2181,green,1720733392,18.753110770061337
2182,red,1720733396,19.81289415112972
2183,blue,1720733396,17.84100363221089
2184,green,1720733396,18.580381473244046
2185,red,1720733400,17.332213150113372
2186,blue,1720733400,19.304107737409893
2187,green,1720733400,19.206772113438543
2188,red,1720733404,18.328862164526306
2189,blue,1720733404,17.82331037896316
2190,green,1720733404,19.05440461684595
2191,red,1720733408,20.532469213893357
2192,blue,1720733408,18.953249348772957
2193,green,1720733408,18.64682774970902
2194,red,1720733412,20.112030380526544
2195,blue,1720733412,17.24263902678921
2196,green,1720733412,17.396657023926693
2197,red,1720733416,19.349235752416433
2198,blue,1720733416,19.11627152056675
2199,green,1720733416,19.866056532856113
2200,red,1720733420,17.743471224798267
2201,blue,1720733420,17.273094161419234
2202,green,1720733420,19.118589780618066
2203,red,1720733424,17.864833036647912
2204,blue,1720733424,21.042212642560237
2205,green,1720733424,17.35371680032164
2206,red,1720733428,17.66337210385693
2207,blue,1720733428,18.60782102504009
2208,green,1720733428,18.592592835491697
2209,red,1720733432,17.383297364621445
2210,blue,1720733432,17.056081007959246
2211,green,1720733432,19.660585680510305
2212,red,1720733436,18.585603665325635
2213,blue,1720733436,18.759061834989776
2214,green,1720733436,19.714923836116174
2215,red,1720733440,18.70814394007921
2216,blue,1720733440,20.25168395640741
2217,green,1720733440,19.970651950065037
2218,red,1720733444,18.63105763122503
2219,blue,1720733444,18.209842127536135
2220,green,1720733444,18.63075966891657
2221,red,1720733448,19.19815657859993
2222,blue,1720733448,19.96639771257774
2223,green,1720733448,18.105483434206604
2224,red,1720733452,20.258840037223496
2225,blue,1720733452,17.47703319462598
2226,green,1720733452,19.16830681040621
2227,red,1720733456,19.639321516846664
2228,blue,1720733456,19.96084384055119
2229,green,1720733456,20.159130864707905
2230,red,1720733460,18.67506783850863
2231,blue,1720733460,18.08101534053908
2232,green,1720733460,18.132892085498277
2233,red,1720733464,16.591158786158648
2234,blue,1720733464,20.188211192127767
2235,green,1720733464,18.931835108983172
2236,red,1720733468,18.8367253282926
2237,blue,1720733468,19.627796137544063
2238,green,1720733468,18.163696595307044
2239,red,1720733472,19.17280910106346
2240,blue,1720733472,19.862134235866648
2241,green,1720733472,17.85020053903066
2242,red,1720733476,18.590723069926554
2243,blue,1720733476,19.5554131006346
2244,green,1720733476,16.899021510767376
2245,red,1720733480,18.65118979000216
2246,blue,1720733480,17.709662030880718
2247,green,1720733480,19.81862210029771
2248,red,1720733484,20.011676915888756
2249,blue,1720733484,18.86980448794907
2250,green,1720733484,20.006704587412724
2251,red,1720733488,18.487451648811952
2252,blue,1720733488,21.059401572428225
2253,green,1720733488,17.774004285930843
2254,red,1720733492,17.610978522172285
2255,blue,1720733492,18.316286226179926
2256,green,1720733492,19.23201948562053
2257,red,1720733496,19.71650071376558
2258,blue,1720733496,19.81550446874272
2259,green,1720733496,17.654853349684384
2260,red,1720733500,17.95018818030849
2261,blue,1720733500,18.97485869745446
2262,green,1720733500,19.958149856855652
2263,red,1720733504,19.35735171842663
2264,blue,1720733504,20.960803961855408
2265,green,1720733504,19.453267693343047
2266,red,1720733508,17.311722543454202
2267,blue,1720733508,18.216862500361096
2268,green,1720733508,19.00769340914859
2269,red,1720733512,19.354612044371542
2270,blue,1720733512,19.49995724568085
2271,green,1720733512,18.18511315576984
2272,red,1720733516,17.975982484935294
2273,blue,1720733516,19.189061790363837
2274,green,1720733516,18.20569881676084
2275,red,1720733520,17.927895365896283
2276,blue,1720733520,18.139940129203417
2277,green,1720733520,17.429383013028716
2278,red,1720733524,18.716496466828723
2279,blue,1720733524,17.958778208368468
2280,green,1720733524,18.551454326866306
2281,red,1720733528,17.279338484547647
2282,blue,1720733528,18.377292974184826
2283,green,1720733528,18.03574929047874
2284,red,1720733532,19.494870534953538
2285,blue,1720733532,20.330839187533293
2286,green,1720733532,18.1459138512902
2287,red,1720733536,17.524580076743472
2288,blue,1720733536,19.61280673619951
2289,green,1720733536,18.54818225138552
2290,red,1720733540,19.47485439417605
2291,blue,1720733540,19.234770214734883
2292,green,1720733540,19.9457295856876
2293,red,1720733544,19.11939182053469
2294,blue,1720733544,17.368836504118384
2295,green,1720733544,17.970834956427076
2296,red,1720733548,18.75624772172733
2297,blue,1720733548,17.086892960383516
2298,green,1720733548,19.8437046497386
2299,red,1720733552,18.776554952037312
2300,blue,1720733552,19.39456153429137
2301,green,1720733552,19.398606597885657
2302,red,1720733556,20.06228178675803
2303,blue,1720733556,18.06118287659234
2304,green,1720733556,17.288288700952535
2305,red,1720733560,18.35600913926925
2306,blue,1720733560,17.700700765529024
2307,green,1720733560,19.2765624207206
2308,red,1720733564,18.687015950722706
2309,blue,1720733564,19.79832500600839
2310,green,1720733564,19.387023331049885
2311,red,1720733568,19.075285932841577
2312,blue,1720733568,19.669195784916802
2313,green,1720733568,18.60973496639121
2314,red,1720733572,19.422121923403807
2315,blue,1720733572,19.80025470119942
2316,green,1720733572,20.320318387686648
2317,red,1720733576,18.12431965022345
2318,blue,1720733576,20.27793869725606
2319,green,1720733576,16.877596528130482
2320,red,1720733580,19.381351011129613
2321,blue,1720733580,18.229038904953928
2322,green,1720733580,18.29143137687562
2323,red,1720733584,19.473930348278127
2324,blue,1720733584,19.835416447383484
2325,green,1720733584,20.05287293193662
2326,red,1720733588,19.072806115976707
2327,blue,1720733588,17.659464389295103
2328,green,1720733588,19.852267823029706
2329,red,1720733592,18.716884007606687
2330,blue,1720733592,19.952314135269315
2331,green,1720733592,18.22242594676495
2332,red,1720733596,18.469575882629506
2333,blue,1720733596,17.567292424610354
2334,green,1720733596,19.26846844152391
2335,red,1720733600,18.366555813956747
2336,red,1720733600,18.366555813956747
2337,blue,1720733600,17.112769989398995
2338,blue,1720733600,17.112769989398995
2339,green,1720733600,19.178364422915756
2340,green,1720733600,19.178364422915756
2341,red,1720733604,18.830188254696782
